MODEL_NAME,DT_MEASURE,dt_workday,rod_dia1_diam,rod_dia1_cirlty,rod_dia1_perp,rod_dia1_cylcty,rod_dia2_y,rod_dia2_x,rod_dia2_diam,rod_dia2_dist,rod_bhpl_y,rod_bhpl_z,rod_bhpl_diam,rod_bhpr_z,rod_bhpr_diam,rod_bhpr_y,rod_bhpr_dist,rod_lr_symm,rod_cap_hl,rod_cap_hr,rod_phpl_y1,rod_phpl_z1,rod_phpl_y2,rod_phpl_z2,rod_phpl_diam,rod_phpr_y1,rod_phpr_z1,rod_phpr_y2,rod_phpr_z2,rod_phpr_diam,cap_dia2_y,cap_dia2_z,cap_dia2_x,cap_dia2_diam,cap_bhpr_y,cap_bhpr_z,cap_bhpr_diam,cap_bhpr_perp,cap_bhpl_z,cap_bhpl_y,cap_bhpl_diam,cap_bhpl_perp,cap_lr_symm,cap_phpr_y1,cap_phpr_z1,cap_phpr_y2,cap_phpr_z2,cap_phpr_diam,cap_phpl_y1,cap_phpl_z1,cap_phpl_y2,cap_phpl_z2,cap_phpl_diam,cap_rod_hl,cap_rod_hr,test_result
303,"2021-09-15 18:58:00",2021-09-15,54.0138,0.0023,0.0022,0.0048,67.5917,210.6339,89.0846,274.963,12.5156,-21.4886,14.602,-21.4934,14.6055,0,109.9949,0.0787,0,0,11.0276,28.0109,1.4881,13.9454,6.0008,111.5203,-7.4232,0.0374,14.0702,6.0014,-67.554,0,38.3783,89.0804,-12.4971,-21.5544,16.5111,0.0334,110.0146,-21.473,16.5148,0.0305,0.0496,-11.0029,28.0122,1.4942,13.9694,5.9984,111.5262,-7.5115,0.0174,13.9614,6.0022,38.4122,38.3355,OK
303,"2021-09-15 19:03:00",2021-09-15,54.0152,0.0036,0.0041,0.004,67.4912,210.7293,89.0926,275.0875,12.5012,-21.4672,14.6,-21.4663,14.6098,0,110.0241,0.0221,0,0,11.0204,27.9763,1.4809,14.0302,5.9994,111.5292,-7.5211,0.0242,13.9452,6.0022,-67.5337,0,38.3658,89.0715,-12.5215,-21.522,16.5165,0.0323,110.0157,-21.4859,16.5162,0.0109,0.0043,-11.031,28.0056,1.4905,13.9734,6.003,111.5235,-7.4898,0.0172,13.996,6.0023,38.4449,38.4227,OK
303,"2021-09-15 19:08:00",2021-09-15,54.0151,0.004,0.0029,0.0043,67.5056,210.64,89.0844,274.971,12.5185,-21.5199,14.6045,-21.5327,14.6109,0,110.0124,0.0191,0,0,11.0397,28.012,1.4788,13.9896,5.9981,111.5383,-7.4976,0.0471,14.0351,5.998,-67.6261,0,38.3993,89.0635,-12.514,-21.5146,16.5162,0.0238,110.01,-21.4664,16.5169,0.001,0.1071,-10.9974,27.9998,1.5167,13.9771,5.9941,111.543,-7.4919,0.0163,13.9746,5.9983,38.4281,38.4353,OK
303,"2021-09-16 09:09:00",2021-09-16,54.0193,0.0034,0.0021,0.0038,67.4759,210.6941,89.1147,275.0417,12.3864,-21.4365,14.6184,-21.4467,14.6315,0,109.9873,0.0958,0,0,10.9976,28.0051,1.3888,14.1083,6.0004,111.5363,-7.5397,0.1602,13.907,6.0005,-67.5297,0,38.3493,89.0716,-12.5182,-21.462,16.4904,0.0437,110.0142,-21.413,16.4918,0.0058,0.0045,-11.0104,28.011,1.5078,13.9722,6.0028,111.5431,-7.4231,0.0212,13.9899,6.001,38.4656,38.4368,NG
303,"2021-09-16 09:14:00",2021-09-16,54.0165,0.0052,0.0024,0.0054,67.4966,210.6509,89.1149,274.9853,12.4096,-21.4612,14.6299,-21.482,14.6304,0,109.991,0.0915,0,0,11.0274,28.009,1.3823,14.0441,6,111.524,-7.4962,0.1506,13.9858,6.0001,-67.6199,0,38.4174,89.0981,-12.5223,-21.4555,16.4912,0.0126,109.9907,-21.3985,16.492,0.022,0.1022,-10.9966,28.0156,1.5258,13.9903,5.9936,111.5331,-7.4301,0.0166,13.9684,6.0009,38.4424,38.441,NG
303,"2021-09-16 09:25:00",2021-09-16,54.0177,0.005,0.0016,0.0055,67.5526,210.6889,89.1139,275.0349,12.4242,-21.4703,14.6316,-21.4705,14.6336,0,110.0009,0.128,0,0,11.0256,28.0223,1.3985,14.0228,6.0007,111.5268,-7.4707,0.1273,13.9999,6.0015,-67.5276,0,38.3618,89.094,-12.5167,-21.5466,16.5115,0.0162,109.995,-21.4991,16.5131,0.013,0.0134,-10.9897,28.0192,1.5271,13.9855,6.0021,111.5312,-7.5129,0.0091,13.9862,6.002,38.4259,38.412,NG
303,"2021-09-16 09:35:00",2021-09-16,54.0126,0.0128,0.0006,0.0133,67.5892,210.6503,89.1066,274.9845,12.4195,-21.4444,14.6295,-21.4742,14.6338,0,110.0017,0.1688,0,0,11.0054,28.0087,1.4142,14.0166,5.9985,111.5273,-7.4523,0.1115,14.0219,5.9987,-67.539,0,38.3684,89.0825,-12.4533,-21.552,16.4888,0.0059,110.0232,-21.463,16.511,0.0372,0.0741,-10.9571,28.0056,1.4962,13.9526,5.9727,111.541,-7.499,0.0217,13.964,5.9957,38.4394,38.3608,NG
303,"2021-09-16 13:23:00",2021-09-16,54.0146,0.0079,0.0026,0.008,67.5257,210.6782,89.0903,275.0208,12.4408,-21.5004,14.6259,-21.464,14.6371,0,110.0136,0.078,0,0,11.0335,28.0185,1.4073,13.9977,5.9678,111.5276,-7.4796,0.1067,13.9844,5.9702,-67.5136,0,38.3892,89.0762,-12.4833,-21.5597,16.4936,0.0262,109.9776,-21.4984,16.4678,0.023,0.0415,-10.9813,28.0134,1.502,13.9784,5.9997,111.4948,-7.5247,0.0153,13.9736,5.9721,38.4263,38.4286,NG
303,"2021-09-16 13:48:00",2021-09-16,54.0138,0.0036,0.0021,0.0038,67.5705,210.6452,89.0865,274.9777,12.4549,-21.4534,14.6313,-21.467,14.6309,0,109.9921,0.1195,0,0,10.9811,28.0065,1.4739,13.9995,5.9987,111.535,-7.4463,0.069,14.0207,5.9998,-67.5417,0,38.3815,89.0788,-12.4953,-21.5315,16.4948,0.049,109.9851,-21.4631,16.4963,0.0139,0.0538,-10.9752,28.0079,1.5202,13.9793,6.0012,111.5265,-7.5029,0.0213,13.9602,6.0009,38.3497,38.344,NG
303,"2021-09-16 16:44:00",2021-09-16,54.0167,0.0031,0.0011,0.0035,67.4712,210.7143,89.0938,275.068,12.4298,-21.4452,14.625,-21.4453,14.629,0,110.0152,0.0339,0,0,10.9768,28.0013,1.453,14.0941,5.9869,111.5515,-7.5379,0.0833,13.9074,5.9983,-67.5147,0,38.4519,89.0689,-12.5191,-21.4736,16.4918,0.183,110.0067,-21.4349,16.4956,0.1786,0.0077,-11.0008,27.9904,1.5183,13.9699,5.993,111.5333,-7.4531,0.0083,13.9818,5.993,38.5971,38.4704,NG
303,"2021-09-16 17:59:00",2021-09-16,54.0128,0.0043,0.0038,0.0048,67.5315,210.7027,89.103,275.0528,12.4395,-21.4689,14.6199,-21.4526,14.6293,0,109.9936,0.0952,0,0,11.0021,28.0083,1.4374,14.0042,5.9976,111.5236,-7.4649,0.0927,13.9877,5.9975,-67.5202,0,38.3676,89.079,-12.4943,-21.5607,16.4905,0.0151,110.0144,-21.5,16.4904,0.0143,0.0187,-10.9916,28.0179,1.5027,13.9927,5.9953,111.5264,-7.5355,0.0093,13.9645,5.9935,38.4365,38.4301,OK
303,"2021-09-16 18:04:00",2021-09-16,54.0123,0.0016,0.0012,0.0017,67.5842,210.6599,89.1019,274.9969,12.4447,-21.4294,14.624,-21.4737,14.6313,0,110.0265,0.1262,0,0,10.9894,28.0108,1.4552,14.0418,5.9936,111.5316,-7.4604,0.0499,14.0133,5.9967,-67.5511,0,38.3597,89.0676,-12.4948,-21.5353,16.4913,0.0189,109.9975,-21.4962,16.4932,0.0327,0.0576,-10.9715,28.0024,1.5233,13.9779,5.9975,111.5367,-7.5108,0.0159,13.9854,5.9985,38.3684,38.3551,NG
303,"2021-09-16 18:08:00",2021-09-16,54.0112,0.0096,0.0025,0.0096,67.4675,210.7028,89.099,275.053,12.3997,-21.4067,14.6196,-21.4393,14.6328,0,110.0505,0.0425,0,0,10.9992,28.0109,1.4005,14.1329,5.9961,111.5428,-7.5287,0.0918,13.9106,5.996,-67.5039,0,38.3696,89.069,-12.5242,-21.4509,16.4933,0.0192,109.9842,-21.4473,16.4927,0.0317,0.0124,-11.0047,27.9958,1.5196,13.9919,5.9941,111.5423,-7.447,0.0385,14.0003,5.9958,38.4955,38.4612,NG
303,"2021-09-16 18:33:00",2021-09-16,54.0107,0.0059,0.0024,0.0059,67.4936,210.6368,89.0951,274.9669,12.4426,-21.4415,14.6276,-21.4565,14.6253,0,110.0302,0.036,0,0,11.043,28.0091,1.3995,14.0337,5.9848,111.526,-7.4661,0.0963,13.9905,5.991,-67.6138,0,38.4057,89.076,-12.5129,-21.4556,16.4874,0.0171,110.0139,-21.4205,16.4821,0.0326,0.094,-11.0144,28.0045,1.4985,13.983,5.9919,111.5211,-7.4341,0.0088,13.9865,5.9809,38.457,38.4602,NG
427,"2021-09-08 09:33:00",2021-09-08,48.6174,0.0017,0.005,0.002,59.7932,177.6401,74.0689,231.8927,13.2538,-20.3406,14.5505,-20.3627,14.5519,92.9939,0,0.0425,178.3749,178.4344,0,0,0,0,0,0,0,0,0,0,-59.8036,0,42.6091,74.1014,-13.3006,-20.3546,14.5461,0.0091,-20.3831,92.9248,14.5494,0.0371,0.0406,0,0,0,0,0,0,0,0,0,0,43.5612,43.5714,NG
427,"2021-09-08 09:48:00",2021-09-08,48.6175,0.0016,0.0052,0.0019,59.7926,177.6395,74.0675,231.8919,13.2534,-20.3414,14.5506,-20.3609,14.5523,92.9937,0,0.0423,178.3744,178.4343,0,0,0,0,0,0,0,0,0,0,-59.8039,0,42.6094,74.1012,-13.3012,-20.3546,14.5457,0.0082,-20.3837,92.925,14.5496,0.0365,0.0402,0,0,0,0,0,0,0,0,0,0,43.5628,43.5725,NG
427,"2021-09-08 09:52:00",2021-09-08,48.6169,0.0013,0.0051,0.0013,59.7918,177.6379,74.0659,231.8898,13.2528,-20.3409,14.5501,-20.3618,14.5519,92.9934,0,0.0423,178.3741,178.4345,0,0,0,0,0,0,0,0,0,0,-59.8036,0,42.609,74.1014,-13.3012,-20.3542,14.5459,0.0086,-20.3836,92.925,14.5498,0.0326,0.0399,0,0,0,0,0,0,0,0,0,0,43.5617,43.5725,NG
427,"2021-09-08 10:21:00",2021-09-08,48.6167,0.0006,0.0048,0.0095,59.817,177.7838,74.0726,232.0802,13.336,-20.3424,14.5506,-20.3668,14.548,92.9895,0,0.0138,178.3129,178.4036,0,0,0,0,0,0,0,0,0,0,-59.8121,0,42.2058,74.0921,-13.2831,-20.363,14.5443,0.0311,-20.339,92.9476,14.5416,0.0262,0.0552,0,0,0,0,0,0,0,0,0,0,43.539,43.5611,NG
427,"2021-09-08 10:47:00",2021-09-08,48.6177,0.0017,0.0028,0.0021,59.6904,177.7429,74.0549,232.0269,13.3061,-20.3893,14.5493,-20.3693,14.5495,92.9643,0,0.0979,178.2966,178.3539,0,0,0,0,0,0,0,0,0,0,-59.704,0,42.4537,74.1197,-13.2399,-20.3599,14.5427,0.0264,-20.3879,92.9821,14.5392,0.0308,0.027,0,0,0,0,0,0,0,0,0,0,43.461,43.4714,NG
427,"2021-09-08 10:51:00",2021-09-08,48.6167,0.0024,0.0025,0.0024,59.7814,177.7383,74.0604,232.0209,13.3421,-20.4279,14.5666,-20.4308,14.5496,92.952,0,0.0367,178.3373,178.3977,0,0,0,0,0,0,0,0,0,0,-59.7962,0,42.5157,74.109,-13.2729,-20.3528,14.5931,0.0203,-20.3352,92.9813,14.5533,0.0088,0.0327,0,0,0,0,0,0,0,0,0,0,43.5118,43.5154,NG
427,"2021-09-08 13:14:00",2021-09-08,48.6148,0.0012,0.0035,0.0012,59.7639,177.616,74.0848,231.8612,13.2554,-20.3469,14.54,-20.3249,14.5364,93.0033,0,0.0068,178.4068,178.4792,0,0,0,0,0,0,0,0,0,0,-59.7758,0,42.6275,74.1234,-13.2782,-20.3807,14.5394,0.0184,-20.4548,92.9575,14.543,0.0384,0.0188,0,0,0,0,0,0,0,0,0,0,43.5646,43.5724,NG
427,"2021-09-08 13:18:00",2021-09-08,48.6154,0.0012,0.0038,0.0019,59.8037,177.7747,74.0978,232.0683,13.2924,-20.3866,14.537,-20.3931,14.5446,93.0091,0,0.0067,178.3092,178.398,0,0,0,0,0,0,0,0,0,0,-59.7881,0,42.2078,74.1027,-13.2559,-20.4171,14.5384,0.0302,-20.3787,92.9696,14.5421,0.0199,0.0474,0,0,0,0,0,0,0,0,0,0,43.5466,43.5752,NG
427,"2021-09-08 13:29:00",2021-09-08,48.616,0.0022,0.0033,0.0032,59.6836,177.7603,74.0778,232.0496,13.266,-20.4078,14.5335,-20.4306,14.5332,92.9946,0,0.0797,178.2769,178.3253,0,0,0,0,0,0,0,0,0,0,-59.6834,0,42.4798,74.1356,-13.242,-20.3844,14.5403,0.0506,-20.4033,92.9683,14.5328,0.0172,0.0428,0,0,0,0,0,0,0,0,0,0,43.468,43.4839,NG
427,"2021-09-08 13:32:00",2021-09-08,48.6149,0.0037,0.0048,0.0037,59.7774,177.7619,74.0595,232.0516,13.3093,-20.3913,14.5247,-20.4225,14.5328,92.9786,0,0.0211,178.2984,178.3586,0,0,0,0,0,0,0,0,0,0,-59.7846,0,42.5212,74.1087,-13.3048,-20.3577,14.5377,0.0441,-20.3205,92.9496,14.5384,0.0263,0.0051,0,0,0,0,0,0,0,0,0,0,43.5152,43.523,NG
427,"2021-09-08 15:33:00",2021-09-08,48.6155,0.0015,0.0036,0.0018,59.7603,177.6494,74.0783,231.9048,13.261,-20.3667,14.5403,-20.3657,14.5392,93.0103,0,0.0059,178.3793,178.4322,0,0,0,0,0,0,0,0,0,0,-59.7615,0,42.6195,74.1028,-13.2763,-20.3851,14.544,0.0186,-20.3716,92.9796,14.5395,0.0046,0.0046,0,0,0,0,0,0,0,0,0,0,43.5578,43.5644,NG
427,"2021-09-09 11:22:00",2021-09-09,48.6149,0.0017,0.0022,0.0021,59.6741,177.7559,74.0659,232.0438,13.3076,-20.3273,14.5635,-20.3353,14.5609,92.9351,0,0.101,178.321,178.2761,0,0,0,0,0,0,0,0,0,0,-59.6752,0,42.4913,74.1028,-13.2769,-20.404,14.5519,0.028,-20.3682,92.9342,14.5695,0.0274,0.0687,0,0,0,0,0,0,0,0,0,0,43.6009,43.6128,NG
427,"2021-09-09 11:34:00",2021-09-09,48.6066,0.0165,0.0065,0.0165,59.7921,177.7499,74.0775,232.036,13.3129,-20.3519,14.5643,-20.3565,14.564,93.0269,0,0.0342,178.3916,178.4419,0,0,0,0,0,0,0,0,0,0,-59.7858,0,42.5439,74.0953,-13.2771,-20.3538,14.5592,0.0151,-20.3566,92.9523,14.5544,0.0201,0.0325,0,0,0,0,0,0,0,0,0,0,43.5758,43.6095,NG
427,"2021-09-09 11:41:00",2021-09-09,48.6018,0.0196,0.0068,0.0196,59.7748,177.672,74.0613,231.9343,13.3021,-20.3633,14.567,-20.4102,14.5608,92.9773,0,0.0159,178.4242,178.5402,0,0,0,0,0,0,0,0,0,0,-59.7707,0,42.669,74.1158,-13.2649,-20.3989,14.5527,0.0526,-20.392,92.961,14.5611,0.0347,0.0253,0,0,0,0,0,0,0,0,0,0,43.4772,43.5004,NG
427,"2021-09-09 11:49:00",2021-09-09,48.6004,0.0224,0.003,0.0224,59.7997,177.7765,74.0674,232.0707,13.3407,-20.4416,14.5663,-20.4016,14.562,92.9651,0,0.0236,178.4207,178.4675,0,0,0,0,0,0,0,0,0,0,-59.7889,0,42.2541,74.1115,-13.3096,-20.3634,14.5554,0.0439,-20.3349,92.9523,14.5592,0.0167,0.0032,0,0,0,0,0,0,0,0,0,0,43.5056,43.5197,NG
427,"2021-09-09 14:34:00",2021-09-09,48.6093,0.0037,0.0038,0.0041,59.6601,177.7339,74.091,232.0151,13.2711,-20.3446,14.5448,-20.3284,14.5487,92.9876,0,0.1048,178.3022,178.2787,0,0,0,0,0,0,0,0,0,0,-59.6585,0,42.4863,74.1147,-13.2704,-20.376,14.5441,0.0074,-20.3778,92.9746,14.5487,0.0193,0.0991,0,0,0,0,0,0,0,0,0,0,43.5668,43.5821,NG
427,"2021-09-09 14:52:00",2021-09-09,48.6055,0.0104,0.0028,0.0114,59.7717,177.7385,74.1133,232.0211,13.3368,-20.3618,14.547,-20.3605,14.5485,92.9971,0,0.0637,178.3288,178.4113,0,0,0,0,0,0,0,0,0,0,-59.7699,0,42.5445,74.114,-13.2792,-20.3633,14.5358,0.0149,-20.3573,92.9284,14.5335,0.0024,0.0265,0,0,0,0,0,0,0,0,0,0,43.5473,43.5778,NG
427,"2021-09-09 15:28:00",2021-09-09,48.6129,0.0017,0.004,0.0022,59.7459,177.652,74.0703,231.9083,13.2926,-20.3676,14.5453,-20.3856,14.5598,92.9667,0,0.03,178.3707,178.4884,0,0,0,0,0,0,0,0,0,0,-59.7741,0,42.6694,74.1417,-13.2809,-20.3825,14.5482,0.0259,-20.375,92.9197,14.5524,0.0286,0.0333,0,0,0,0,0,0,0,0,0,0,43.4746,43.4649,NG
427,"2021-09-09 16:47:00",2021-09-09,48.6072,0.0197,0.003,0.0197,59.7807,177.7797,74.1086,232.0749,13.2994,-20.4033,14.5463,-20.4162,14.5466,92.9882,0,0.0128,178.3366,178.3849,0,0,0,0,0,0,0,0,0,0,-59.7951,0,42.254,74.1174,-13.3069,-20.3566,14.5444,0.0177,-20.3052,92.9545,14.5489,0.0059,0.0109,0,0,0,0,0,0,0,0,0,0,43.5329,43.5398,NG
427,"2021-09-09 16:57:00",2021-09-09,48.6089,0.019,0.001,0.019,59.7814,177.7834,74.111,232.0798,13.3,-20.4026,14.5463,-20.4143,14.5464,92.9887,0,0.0129,178.3385,178.3866,0,0,0,0,0,0,0,0,0,0,-59.7942,0,42.2539,74.118,-13.3058,-20.3536,14.5444,0.0184,-20.2928,92.9551,14.5492,0.0026,0.0109,0,0,0,0,0,0,0,0,0,0,43.5308,43.537,NG
427,"2021-09-09 17:06:00",2021-09-09,48.6066,0.018,0.003,0.0199,59.7734,177.7754,74.1001,232.0693,13.3297,-20.3991,14.5511,-20.4277,14.5478,92.9698,0,0.0413,178.3476,178.387,0,0,0,0,0,0,0,0,0,0,-59.8042,0,42.2582,74.1381,-13.3084,-20.3464,14.5467,0.0238,-20.3203,92.9771,14.5437,0.0114,0.0073,0,0,0,0,0,0,0,0,0,0,43.5228,43.5321,NG
427,"2021-09-10 10:03:00",2021-09-10,48.6196,0.0019,0.0058,0.0055,59.6957,177.7546,74.0961,232.0421,13.2929,-20.3764,14.551,-20.3821,14.5514,92.9868,0,0.0906,178.3267,178.303,0,0,0,0,0,0,0,0,0,0,-59.694,0,42.5076,74.1389,-13.2585,-20.3578,14.5462,0.0427,-20.3575,92.9262,14.5567,0.0354,0.0275,0,0,0,0,0,0,0,0,0,0,43.5852,43.5983,NG
427,"2021-09-10 10:09:00",2021-09-10,48.6151,0.0071,0.004,0.0085,59.7801,177.7312,74.0791,232.0116,13.3414,-20.3765,14.5475,-20.3984,14.546,92.9361,0,0.0293,178.3538,178.4464,0,0,0,0,0,0,0,0,0,0,-59.798,0,42.5522,74.1171,-13.3125,-20.3409,14.5604,0.0363,-20.316,92.9394,14.5534,0.0133,0.0157,0,0,0,0,0,0,0,0,0,0,43.5544,43.5467,NG
427,"2021-09-10 13:18:00",2021-09-10,48.6206,0.0019,0.004,0.0019,59.7433,177.6491,74.0911,231.9044,13.2696,-20.3452,14.555,-20.3392,14.5536,92.9799,0,0.0163,178.3927,178.5192,0,0,0,0,0,0,0,0,0,0,-59.7493,0,42.5996,74.1093,-13.226,-20.3647,14.5482,0.0141,-20.3646,93.0083,14.5489,0.0218,0.0191,0,0,0,0,0,0,0,0,0,0,43.4507,43.4608,NG
427,"2021-09-10 15:34:00",2021-09-10,48.6203,0.0045,0.0051,0.0054,59.7471,177.6345,74.0778,231.8853,13.2766,-20.3384,14.5621,-20.3553,14.5609,92.9887,0,0.0239,178.4091,178.4694,0,0,0,0,0,0,0,0,0,0,-59.7429,0,42.6038,74.1188,-13.2799,-20.3775,14.5677,0.0136,-20.3953,92.9557,14.5734,0.0007,0.0148,0,0,0,0,0,0,0,0,0,0,43.5766,43.6013,NG
427,"2021-09-10 15:37:00",2021-09-10,48.6132,0.0115,0.0039,0.0156,59.7816,177.7767,74.0883,232.071,13.3253,-20.3338,14.5415,-20.3642,14.5592,92.9911,0,0.0392,178.3469,178.4186,0,0,0,0,0,0,0,0,0,0,-59.7786,0,42.2002,74.1167,-13.2461,-20.3611,14.5559,0.0197,-20.3369,92.9673,14.5808,0.0159,0.0489,0,0,0,0,0,0,0,0,0,0,43.5624,43.5917,NG
427,"2021-09-10 15:41:00",2021-09-10,48.6184,0.0044,0.0039,0.0045,59.6481,177.7186,74.0765,231.9952,13.2852,-20.3898,14.5556,-20.3694,14.559,92.9983,0,0.1363,178.3035,178.3599,0,0,0,0,0,0,0,0,0,0,-59.6544,0,42.4466,74.1268,-13.2543,-20.3545,14.5481,0.0394,-20.6855,92.9678,14.2719,0.2946,0.0838,0,0,0,0,0,0,0,0,0,0,43.4551,43.472,NG
427,"2021-09-10 15:45:00",2021-09-10,48.6179,0.0046,0.0039,0.0066,59.7744,177.7455,74.1052,232.0303,13.3151,-20.3765,14.5356,-20.3993,14.5523,92.9886,0,0.0351,178.3857,178.4416,0,0,0,0,0,0,0,0,0,0,-59.7343,0,42.5226,74.0994,-13.2872,-20.3608,14.5786,0.0326,-20.336,92.9557,14.5947,0.0144,0.0308,0,0,0,0,0,0,0,0,0,0,43.5168,43.5248,NG
427,"2021-09-13 16:21:00",2021-09-13,48.6164,0.0028,0.0029,0.0078,59.7627,177.6291,74.0584,231.8783,13.294,-20.3277,14.5597,-20.3489,14.5558,92.9634,0,0.0129,178.3745,178.4466,0,0,0,0,0,0,0,0,0,0,-59.786,0,42.6543,74.1309,-13.2858,-20.4261,14.5458,0.0159,-20.392,92.9564,14.5523,0.022,0.022,0,0,0,0,0,0,0,0,0,0,43.549,43.5606,NG
427,"2021-09-13 16:25:00",2021-09-13,48.6156,0.0023,0.0032,0.0037,59.8031,177.7918,74.0813,232.0907,13.3193,-20.3508,14.5632,-20.3582,14.5659,92.9784,0,0.0054,178.309,178.3992,0,0,0,0,0,0,0,0,0,0,-59.7982,0,42.2068,74.0923,-13.2632,-20.3758,14.5549,0.0071,-20.3588,92.9395,14.5482,0.0116,0.0652,0,0,0,0,0,0,0,0,0,0,43.5088,43.7455,NG
427,"2021-09-13 16:29:00",2021-09-13,48.6169,0.0035,0.0023,0.0045,59.6794,177.7348,74.0598,232.0163,13.3062,-20.3842,14.5626,-20.3943,14.5519,92.9484,0,0.101,178.263,178.3369,0,0,0,0,0,0,0,0,0,0,-59.6875,0,42.4892,74.1274,-13.2758,-20.3958,14.547,0.0255,-20.3969,92.9362,14.555,0.0427,0.0564,0,0,0,0,0,0,0,0,0,0,43.4204,43.4189,NG
427,"2021-09-13 16:33:00",2021-09-13,48.6141,0.0072,0.0062,0.0072,59.7925,177.7493,74.0738,232.0352,13.3144,-20.4137,14.5542,-20.4318,14.5522,92.9636,0,0.0037,178.3528,178.4298,0,0,0,0,0,0,0,0,0,0,-59.7837,0,42.5097,74.0726,-13.2876,-20.3785,14.5428,0.0331,-20.3576,92.95,14.5431,0.01,0.0211,0,0,0,0,0,0,0,0,0,0,43.4664,43.4621,NG
427,"2021-09-14 09:05:00",2021-09-14,48.6098,0.0051,0.0048,0.0121,59.7849,177.6849,74.0747,231.9512,13.2736,-20.3453,14.5553,-20.3689,14.555,92.995,0,0.0138,178.3827,178.4381,0,0,0,0,0,0,0,0,0,0,-59.7869,0,42.6521,74.1295,-13.2746,-20.3763,14.5528,0.0198,-20.3821,93.0082,14.5519,0.0137,0.0082,0,0,0,0,0,0,0,0,0,0,43.5707,43.5758,NG
427,"2021-09-14 09:38:00",2021-09-14,48.6092,0.0072,0.0059,0.0105,59.8197,177.7988,74.1105,232.0999,13.3203,-20.3537,14.5563,-20.3444,14.5563,93.0124,0,0.0068,178.328,178.4114,0,0,0,0,0,0,0,0,0,0,-59.806,0,42.25,74.1462,-13.2369,-20.3591,14.5505,0.0192,-20.3533,93.0233,14.551,0.0175,0.0574,0,0,0,0,0,0,0,0,0,0,43.5338,43.5584,NG
427,"2021-09-14 13:00:00",2021-09-14,48.6109,0.0065,0.0061,0.0087,59.7048,177.7503,74.0944,232.0366,13.2873,-20.3961,14.5591,-20.4103,14.5553,93.0005,0,0.0828,178.3041,178.3896,0,0,0,0,0,0,0,0,0,0,-59.7039,0,42.4828,74.14,-13.2633,-20.3634,14.5537,0.0372,-20.3818,93.0004,14.5515,0.0291,0.0596,0,0,0,0,0,0,0,0,0,0,43.4219,43.4249,NG
427,"2021-09-14 13:04:00",2021-09-14,48.6072,0.0097,0.0035,0.0097,59.8131,177.7803,74.1227,232.0757,13.3238,-20.4227,14.5568,-20.4176,14.5562,92.9971,0,0.0093,178.3599,178.4072,0,0,0,0,0,0,0,0,0,0,-59.8091,0,42.5451,74.14,-13.265,-20.3518,14.5531,0.0155,-20.3247,93.0198,14.5512,0.0057,0.0342,0,0,0,0,0,0,0,0,0,0,43.4637,43.4652,NG
427,"2021-09-14 13:22:00",2021-09-14,48.6079,0.0062,0.0021,0.0062,59.7795,177.7625,74.0817,232.0524,13.3201,-20.3273,14.5747,-20.3853,14.5879,92.9806,0,0.0309,178.3099,178.405,0,0,0,0,0,0,0,0,0,0,-59.7834,0,42.2347,74.1226,-13.2684,-20.3788,14.6407,0.0065,-20.3447,92.98,14.6573,0.0168,0.025,0,0,0,0,0,0,0,0,0,0,43.4868,43.5128,NG
427,"2021-09-14 13:28:00",2021-09-14,48.6082,0.0051,0.0026,0.0063,59.7797,177.7621,74.0816,232.0519,13.3207,-20.3259,14.5749,-20.3878,14.5882,92.9798,0,0.0308,178.3099,178.4046,0,0,0,0,0,0,0,0,0,0,-59.7823,0,42.235,74.1221,-13.2675,-20.3802,14.6408,0.0057,-20.3435,92.9792,14.6571,0.0162,0.0252,0,0,0,0,0,0,0,0,0,0,43.4859,43.5116,NG
